property_url,property_id,address,street_name,apartment,city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,land_space_unit,broker_id,property_type,property_status,year_build,total_num_units,listing_age,RunDate,agency_name,agent_name,agent_phone,is_owned_by_zillow
https://www.zillow.com/homedetails/L3-W-73rd-Ave-Anchorage-AK-99502/2092595655_zpid/,2092595655,"L3 W 73rd Ave, Anchorage, AK 99502",W 73rd Ave,,Anchorage,AK,,,99502,135000.0,,,,,1.7947,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/L10-13-72nd-Ct-Anchorage-AK-99502/2071903840_zpid/,2071903840,"L10-13 72nd Ct, Anchorage, AK 99502",-13 72nd Ct,,Anchorage,AK,61.156013,-149.95287,99502,355000.0,,,,,0.4519,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Schilling Commercial R.E. LLC,,,0
https://www.zillow.com/homedetails/L39-B10-Laurel-Acres-Anchorage-AK-99515/2096485900_zpid/,2096485900,"L39 B10 Laurel Acres, Anchorage, AK 99515",B10 Laurel Acres,,Anchorage,AK,,,99515,10000.0,,,,,8436.0,sqft,,LOT,PENDING,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/L38-B10-Laurel-Acres-Anchorage-AK-99515/2096485899_zpid/,2096485899,"L38 B10 Laurel Acres, Anchorage, AK 99515",B10 Laurel Acres,,Anchorage,AK,,,99515,10000.0,,,,,9389.0,sqft,,LOT,PENDING,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/4810-C-St-Anchorage-AK-99503/2084096445_zpid/,2084096445,"4810 C St, Anchorage, AK 99503",C St,,Anchorage,AK,61.17673,-149.8877,99503,2200000.0,,,,,1.7708,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,JL Office Leasing,,,0
https://www.zillow.com/homedetails/2220-N-Star-St-APT-1-Anchorage-AK-99503/1421_zpid/,1421,"2220 N Star St APT 1, Anchorage, AK 99503",N Star St APT 1,1,Anchorage,AK,61.20083,-149.9007,99503,259900.0,2.0,2.0,192.0,1348.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/1017-Potlatch-Cir-34-Anchorage-AK-99503/1513_zpid/,1513,"1017 Potlatch Cir #34, Anchorage, AK 99503",Potlatch Cir #34,,Anchorage,AK,61.2017,-149.90161,99503,369900.0,3.0,2.0,203.0,1814.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/1660-Eastridge-Dr-APT-102-Anchorage-AK-99501/2077558445_zpid/,2077558445,"1660 Eastridge Dr APT 102, Anchorage, AK 99501",Eastridge Dr APT 102,102,Anchorage,AK,61.20458,-149.84189,99501,122500.0,2.0,1.0,135.0,906.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/816-W-23rd-Ave-APT-12-Anchorage-AK-99503/1354_zpid/,1354,"816 W 23rd Ave APT 12, Anchorage, AK 99503",W 23rd Ave APT 12,12,Anchorage,AK,61.19971,-149.89903,99503,125000.0,2.0,1.0,149.0,838.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,"EXP Realty, LLC",,,0
https://www.zillow.com/homedetails/1207-G-St-Anchorage-AK-99501/3747_zpid/,3747,"1207 G St, Anchorage, AK 99501",G St,,Anchorage,AK,61.210526,-149.89496,99501,569900.0,3.0,2.0,267.0,2128.0,7000.0,sqft,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/1343-H-St-Anchorage-AK-99501/3942_zpid/,3942,"1343 H St, Anchorage, AK 99501",H St,,Anchorage,AK,61.208855,-149.897,99501,675000.0,3.0,2.0,251.0,2688.0,7000.0,sqft,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/2662-Lovejoy-Dr-Anchorage-AK-99508/8198_zpid/,8198,"2662 Lovejoy Dr, Anchorage, AK 99508",Lovejoy Dr,,Anchorage,AK,61.19639,-149.83472,99508,335000.0,2.0,1.0,339.0,988.0,5400.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/1006-Northpointe-Bluff-Dr-Anchorage-AK-99501/245518534_zpid/,245518534,"1006 Northpointe Bluff Dr, Anchorage, AK 99501",Northpointe Bluff Dr,,Anchorage,AK,61.228886,-149.8647,99501,475000.0,3.0,3.0,299.0,1586.0,7884.0,sqft,,TOWNHOUSE,PENDING,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/1561-Nelchina-St-APT-C5-Anchorage-AK-99501/4729_zpid/,4729,"1561 Nelchina St APT C5, Anchorage, AK 99501",Nelchina St APT C5,C5,Anchorage,AK,61.20643,-149.85587,99501,189000.0,2.0,2.0,154.0,1222.0,0.3874,acres,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1170-Denali-St-UNIT-134-Anchorage-AK-99501/2064121122_zpid/,2064121122,"1170 Denali St UNIT 134, Anchorage, AK 99501",Denali St UNIT 134,,Anchorage,AK,61.21099,-149.87767,99501,160000.0,2.0,2.0,177.0,900.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1262-Annapolis-Dr-Anchorage-AK-99508/6016_zpid/,6016,"1262 Annapolis Dr, Anchorage, AK 99508",Annapolis Dr,,Anchorage,AK,61.191647,-149.85846,99508,450000.0,4.0,2.0,216.0,2080.0,8625.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/612-W-20th-Ave-Anchorage-AK-99503/4181_zpid/,4181,"612 W 20th Ave, Anchorage, AK 99503",W 20th Ave,,Anchorage,AK,61.20214,-149.89404,99503,425000.0,5.0,3.0,171.0,2482.0,7650.0,sqft,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,"EXP Realty, LLC Anchorage",,,0
https://www.zillow.com/homedetails/1414-Denali-St-Anchorage-AK-99501/3994_zpid/,3994,"1414 Denali St, Anchorage, AK 99501",Denali St,,Anchorage,AK,61.208424,-149.87747,99501,525000.0,5.0,5.0,177.0,2954.0,7000.0,sqft,,MULTI_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/316-E-Manor-Ave-Anchorage-AK-99501/130153672_zpid/,130153672,"316 E Manor Ave, Anchorage, AK 99501",E Manor Ave,,Anchorage,AK,61.23025,-149.87857,99501,135000.0,,,,,7000.0,sqft,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/222-E-7th-Ave-APT-304-Anchorage-AK-99501/68029300_zpid/,68029300,"222 E 7th Ave APT 304, Anchorage, AK 99501",E 7th Ave APT 304,304,Anchorage,AK,61.21532,-149.87993,99501,509900.0,2.0,3.0,360.0,1416.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/3341-Lakeshore-Dr-Anchorage-AK-99517/26150_zpid/,26150,"3341 Lakeshore Dr, Anchorage, AK 99517",Lakeshore Dr,,Anchorage,AK,61.181473,-149.9471,99517,272700.0,,,,,0.4579,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Schilling Commercial R.E. LLC,,,0
https://www.zillow.com/homedetails/117-W-Manor-Ave-Anchorage-AK-99501/2795_zpid/,2795,"117 W Manor Ave, Anchorage, AK 99501",W Manor Ave,,Anchorage,AK,61.229046,-149.88399,99501,350000.0,4.0,2.0,203.0,1716.0,7000.0,sqft,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/L14-Bruce-Ln-Anchorage-AK-99515/2106505816_zpid/,2106505816,"L14 Bruce Ln, Anchorage, AK 99515",Bruce Ln,,Anchorage,AK,61.13853,-149.91022,99515,150000.0,,,,,1.3124,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,"EXP Realty, LLC",,,0
https://www.zillow.com/homedetails/221-E-7th-Ave-APT-210-Anchorage-AK-99501/3240_zpid/,3240,"221 E 7th Ave APT 210, Anchorage, AK 99501",E 7th Ave APT 210,210,Anchorage,AK,61.215862,-149.88034,99501,128000.0,1.0,1.0,176.0,726.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/2510-Aspen-Dr-Anchorage-AK-99517/27513_zpid/,27513,"2510 Aspen Dr, Anchorage, AK 99517",Aspen Dr,,Anchorage,AK,61.17587,-149.93002,99517,499900.0,5.0,4.0,131.0,3816.0,0.2697,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1201-Denali-St-APT-309-Anchorage-AK-99501/3617_zpid/,3617,"1201 Denali St APT 309, Anchorage, AK 99501",Denali St APT 309,309,Anchorage,AK,61.21067,-149.87686,99501,165000.0,1.0,1.0,248.0,664.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"EXP Realty, LLC Anchorage",,,0
https://www.zillow.com/homedetails/7045-Weimer-Rd-APT-4-Anchorage-AK-99502/2091202153_zpid/,2091202153,"7045 Weimer Rd APT 4, Anchorage, AK 99502",Weimer Rd APT 4,4,Anchorage,AK,61.156906,-149.9486,99502,67500.0,1.0,1.0,135.0,499.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/1504-Medfra-St-Anchorage-AK-99501/4585_zpid/,4585,"1504 Medfra St, Anchorage, AK 99501",Medfra St,,Anchorage,AK,61.20742,-149.85934,99501,190000.0,,,,,7000.0,sqft,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,FSBO System Alaska LLC,,,0
https://www.zillow.com/homedetails/3806-Williams-St-Anchorage-AK-99508/6364_zpid/,6364,"3806 Williams St, Anchorage, AK 99508",Williams St,,Anchorage,AK,61.185802,-149.84502,99508,550000.0,5.0,4.0,235.0,2340.0,9000.0,sqft,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/1310-Chance-Ct-Anchorage-AK-99501/4563_zpid/,4563,"1310 Chance Ct, Anchorage, AK 99501",Chance Ct,,Anchorage,AK,61.20669,-149.85818,99501,369900.0,6.0,3.0,144.0,2560.0,6975.0,sqft,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Real Broker, LLC",,,0
https://www.zillow.com/homedetails/1127-E-12th-Ave-Anchorage-AK-99501/2064197678_zpid/,2064197678,"1127 E 12th Ave, Anchorage, AK 99501",E 12th Ave,,Anchorage,AK,61.21076,-149.8616,99501,125000.0,4.0,2.0,167.0,748.0,7000.0,sqft,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/4009-Allan-Pl-Anchorage-AK-99508/22239_zpid/,22239,"4009 Allan Pl, Anchorage, AK 99508",Allan Pl,,Anchorage,AK,61.18364,-149.85176,99508,240000.0,2.0,1.0,277.0,864.0,8125.0,sqft,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/3808-Locarno-Dr-Anchorage-AK-99508/6195_zpid/,6195,"3808 Locarno Dr, Anchorage, AK 99508",Locarno Dr,,Anchorage,AK,61.18644,-149.85635,99508,520000.0,4.0,4.0,166.0,3126.0,9513.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/1103-Karluk-St-Anchorage-AK-99501/2132932156_zpid/,2132932156,"1103 Karluk St, Anchorage, AK 99501",Karluk St,,Anchorage,AK,61.21136,-149.86229,99501,459000.0,9.0,4.0,126.0,3640.0,7000.0,sqft,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"EXP Realty, LLC",,,0
https://www.zillow.com/homedetails/2120-Duke-Dr-Anchorage-AK-99508/5883_zpid/,5883,"2120 Duke Dr, Anchorage, AK 99508",Duke Dr,,Anchorage,AK,61.1902,-149.84056,99508,575000.0,3.0,3.0,230.0,2492.0,0.2846,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/1834-E-26th-Ave-Anchorage-AK-99508/5116_zpid/,5116,"1834 E 26th Ave, Anchorage, AK 99508",E 26th Ave,,Anchorage,AK,61.196907,-149.84688,99508,410600.0,3.0,1.0,354.0,1159.0,7706.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/619-E-5th-Ave-Anchorage-AK-99501/2077848549_zpid/,2077848549,"619 E 5th Ave, Anchorage, AK 99501",E 5th Ave,,Anchorage,AK,,,99501,625000.0,,,,,0.6566,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/1621-Eastridge-Dr-APT-303-Anchorage-AK-99501/2087696637_zpid/,2087696637,"1621 Eastridge Dr APT 303, Anchorage, AK 99501",Eastridge Dr APT 303,303,Anchorage,AK,61.205162,-149.84402,99501,140000.0,2.0,1.0,161.0,868.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/3271-Montclaire-Ct-17-D-Anchorage-AK-99503/21836_zpid/,21836,"3271 Montclaire Ct #17-D, Anchorage, AK 99503",Montclaire Ct #17-D,,Anchorage,AK,61.190655,-149.8947,99503,219900.0,3.0,2.0,161.0,1358.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Service Real Estate, LLC",,,0
https://www.zillow.com/homedetails/927-Juneau-St-APT-6-Anchorage-AK-99501/4525_zpid/,4525,"927 Juneau St APT 6, Anchorage, AK 99501",Juneau St APT 6,6,Anchorage,AK,61.212906,-149.86458,99501,150000.0,3.0,2.0,118.0,1271.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/411-E-46th-Pl-Anchorage-AK-99503/244906527_zpid/,244906527,"411 E 46th Pl, Anchorage, AK 99503",E 46th Pl,,Anchorage,AK,61.179417,-149.87645,99503,110000.0,,,,,9732.0,sqft,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/1561-G-St-3-Anchorage-AK-99501/250592980_zpid/,250592980,"1561 G St #3, Anchorage, AK 99501",G St #3,,Anchorage,AK,61.20658,-149.89494,99501,519000.0,3.0,2.0,332.0,1560.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/1281-Elegante-Ln-Anchorage-AK-99501/4843_zpid/,4843,"1281 Elegante Ln, Anchorage, AK 99501",Elegante Ln,,Anchorage,AK,61.205627,-149.85887,99501,199000.0,3.0,2.0,184.0,1080.0,2341.0,sqft,,TOWNHOUSE,PENDING,,,-1,2022-04-24 07:34:15,"John O'Hara Real Estate, LLC",,,0
https://www.zillow.com/homedetails/1815-Parkside-Dr-Anchorage-AK-99501/6556_zpid/,6556,"1815 Parkside Dr, Anchorage, AK 99501",Parkside Dr,,Anchorage,AK,61.204136,-149.84416,99501,290000.0,3.0,2.0,193.0,1497.0,3465.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/2513-Porter-Pl-Anchorage-AK-99508/8129_zpid/,8129,"2513 Porter Pl, Anchorage, AK 99508",Porter Pl,,Anchorage,AK,61.198124,-149.835,99508,345000.0,3.0,1.0,349.0,988.0,0.3558,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/1737-Morningtide-Ct-Anchorage-AK-99501/6490_zpid/,6490,"1737 Morningtide Ct, Anchorage, AK 99501",Morningtide Ct,,Anchorage,AK,61.205532,-149.84053,99501,285000.0,3.0,3.0,186.0,1525.0,2326.0,sqft,,TOWNHOUSE,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/305-E-24th-Ave-Anchorage-AK-99503/2098812736_zpid/,2098812736,"305 E 24th Ave, Anchorage, AK 99503",E 24th Ave,,Anchorage,AK,61.1994,-149.8789,99503,675000.0,10.0,6.0,118.0,5684.0,0.2583,acres,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/1821-Toklat-St-Anchorage-AK-99508/7888_zpid/,7888,"1821 Toklat St, Anchorage, AK 99508",Toklat St,,Anchorage,AK,61.20387,-149.83458,99508,375000.0,3.0,2.0,264.0,1420.0,6540.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Real Broker, LLC",,,0
https://www.zillow.com/homedetails/541-W-20th-Ave-Anchorage-AK-99503/94649411_zpid/,94649411,"541 W 20th Ave, Anchorage, AK 99503",W 20th Ave,,Anchorage,AK,61.202744,-149.89339,99503,155000.0,,,,,9072.0,sqft,,LOT,PENDING,,,-1,2022-04-24 07:34:15,"Dall Realty, Inc",,,0
https://www.zillow.com/homedetails/513-E-14th-Ave-Anchorage-AK-99501/4003_zpid/,4003,"513 E 14th Ave, Anchorage, AK 99501",E 14th Ave,,Anchorage,AK,61.20897,-149.87453,99501,335000.0,3.0,2.0,242.0,1384.0,7000.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/329-E-14th-Ave-APT-11-Anchorage-AK-99501/68029323_zpid/,68029323,"329 E 14th Ave APT 11, Anchorage, AK 99501",E 14th Ave APT 11,11,Anchorage,AK,61.208973,-149.87817,99501,169900.0,2.0,2.0,173.0,977.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/2914-Eide-St-Anchorage-AK-99503/21803_zpid/,21803,"2914 Eide St, Anchorage, AK 99503",Eide St,,Anchorage,AK,61.19311,-149.88951,99503,315000.0,2.0,1.0,447.0,704.0,7934.0,sqft,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Birch Leaf Realty,,,0
https://www.zillow.com/homedetails/1531-Juneau-St-Anchorage-AK-99501/2078432743_zpid/,2078432743,"1531 Juneau St, Anchorage, AK 99501",Juneau St,,Anchorage,AK,61.206875,-149.8643,99501,375000.0,8.0,7.0,122.0,3060.0,6750.0,sqft,,MULTI_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,"Real Broker, LLC",,,0
https://www.zillow.com/homedetails/4711-Kupreanof-St-Anchorage-AK-99507/22467_zpid/,22467,"4711 Kupreanof St, Anchorage, AK 99507",Kupreanof St,,Anchorage,AK,61.17789,-149.85635,99507,204500.0,2.0,2.0,146.0,1392.0,7350.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Soquet Realty, Inc.",,,0
https://www.zillow.com/homedetails/928-Denali-St-Anchorage-AK-99501/54822308_zpid/,54822308,"928 Denali St, Anchorage, AK 99501",Denali St,,Anchorage,AK,61.212917,-149.87741,99501,729000.0,4.0,5.0,200.0,3640.0,5040.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1581-Nelchina-St-APT-A5-Anchorage-AK-99501/4745_zpid/,4745,"1581 Nelchina St APT A5, Anchorage, AK 99501",Nelchina St APT A5,A5,Anchorage,AK,61.206623,-149.85645,99501,260000.0,3.0,3.0,153.0,1689.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/1429-Saint-Gotthard-Ave-Anchorage-AK-99508/6219_zpid/,6219,"1429 Saint Gotthard Ave, Anchorage, AK 99508",Saint Gotthard Ave,,Anchorage,AK,61.185104,-149.85548,99508,495000.0,3.0,4.0,187.0,2642.0,10608.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/310-E-11th-Ave-315-Anchorage-AK-99501/2065155698_zpid/,2065155698,"310 E 11th Ave #315, Anchorage, AK 99501",E 11th Ave #315,,Anchorage,AK,61.21133,-149.87868,99501,110000.0,1.0,1.0,156.0,703.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1170-Denali-St-APT-338-Anchorage-AK-99501/3511_zpid/,3511,"1170 Denali St APT 338, Anchorage, AK 99501",Denali St APT 338,338,Anchorage,AK,61.21099,-149.87767,99501,172000.0,1.0,1.0,204.0,840.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/4455-Juneau-St-Anchorage-AK-99503/2097516347_zpid/,2097516347,"4455 Juneau St, Anchorage, AK 99503",Juneau St,,Anchorage,AK,61.17988,-149.86266,99503,4400000.0,53.0,53.0,156.0,28144.0,2.1624,acres,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Jack White Commercial,,,0
https://www.zillow.com/homedetails/380-E-11th-Ave-UNIT-224-Anchorage-AK-99501/2098323536_zpid/,2098323536,"380 E 11th Ave UNIT 224, Anchorage, AK 99501",E 11th Ave UNIT 224,,Anchorage,AK,61.211372,-149.87787,99501,167000.0,2.0,2.0,179.0,930.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1635-Sitka-St-14102-Anchorage-AK-99501/6606_zpid/,6606,"1635 Sitka St #14102, Anchorage, AK 99501",Sitka St #14102,,Anchorage,AK,61.2055,-149.84546,99501,149000.0,2.0,1.0,173.0,861.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/827-W-20th-Ave-Anchorage-AK-99503/1239_zpid/,1239,"827 W 20th Ave, Anchorage, AK 99503",W 20th Ave,,Anchorage,AK,61.202717,-149.89891,99503,960000.0,5.0,4.0,282.0,3400.0,7000.0,sqft,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/2220-Daybreak-Ct-Anchorage-AK-99501/6395_zpid/,6395,"2220 Daybreak Ct, Anchorage, AK 99501",Daybreak Ct,,Anchorage,AK,61.202854,-149.84006,99501,280000.0,3.0,3.0,183.0,1522.0,2310.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/3309-Monticello-Ct-8-G-Anchorage-AK-99503/21916_zpid/,21916,"3309 Monticello Ct #8-G, Anchorage, AK 99503",Monticello Ct #8-G,,Anchorage,AK,61.190582,-149.89128,99503,217500.0,2.0,2.0,173.0,1253.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/529-E-25th-Ave-Anchorage-AK-99503/4212_zpid/,4212,"529 E 25th Ave, Anchorage, AK 99503",E 25th Ave,,Anchorage,AK,61.198677,-149.87354,99503,365000.0,4.0,2.0,222.0,1642.0,8120.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,"Real Broker, LLC",,,0
https://www.zillow.com/homedetails/942-Tyonek-Dr-Anchorage-AK-99501/4658_zpid/,4658,"942 Tyonek Dr, Anchorage, AK 99501",Tyonek Dr,,Anchorage,AK,61.206657,-149.8655,99501,492000.0,2.0,2.0,440.0,1117.0,0.6593,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,"Herrington and Company, LLC",,,0
https://www.zillow.com/homedetails/1215-Northpointe-Bluff-Dr-Anchorage-AK-99501/130155519_zpid/,130155519,"1215 Northpointe Bluff Dr, Anchorage, AK 99501",Northpointe Bluff Dr,,Anchorage,AK,61.22825,-149.86057,99501,585000.0,3.0,3.0,269.0,2171.0,6135.0,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/500-E-13th-Ave-Anchorage-AK-99501/4011_zpid/,4011,"500 E 13th Ave, Anchorage, AK 99501",E 13th Ave,,Anchorage,AK,61.20941,-149.87482,99501,319000.0,5.0,1.0,113.0,2800.0,7000.0,sqft,,MULTI_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Century 21 Realty Solutions - Midtown Anchorage,,,0
https://www.zillow.com/homedetails/222-E-7th-Ave-APT-103-Anchorage-AK-99501/68029289_zpid/,68029289,"222 E 7th Ave APT 103, Anchorage, AK 99501",E 7th Ave APT 103,103,Anchorage,AK,61.21532,-149.87993,99501,509900.0,2.0,3.0,357.0,1426.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group of Eagle River,,,0
https://www.zillow.com/homedetails/243-W-22nd-Ave-104-Anchorage-AK-99503/4113_zpid/,4113,"243 W 22nd Ave #104, Anchorage, AK 99503",W 22nd Ave #104,,Anchorage,AK,61.20091,-149.88617,99503,204900.0,2.0,2.0,206.0,990.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Firebird Realty, LLC",,,0
https://www.zillow.com/homedetails/1441-E-17th-Ave-APT-11-Anchorage-AK-99501/4757_zpid/,4757,"1441 E 17th Ave APT 11, Anchorage, AK 99501",E 17th Ave APT 11,11,Anchorage,AK,61.205196,-149.8551,99501,150000.0,1.0,2.0,184.0,815.0,,,,CONDO,FOR_SALE,,,-1,2022-04-24 07:34:15,"Real Broker, LLC",,,0
https://www.zillow.com/homedetails/1200-I-St-UNIT-503-Anchorage-AK-99501/623_zpid/,623,"1200 I St UNIT 503, Anchorage, AK 99501",I St UNIT 503,,Anchorage,AK,61.21068,-149.89989,99501,225000.0,2.0,2.0,187.0,1198.0,,,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,Denali Real Estate,,,0
https://www.zillow.com/homedetails/4200-Grape-Pl-Anchorage-AK-99508/2131863078_zpid/,2131863078,"4200 Grape Pl, Anchorage, AK 99508",Grape Pl,,Anchorage,AK,61.18256,-149.85468,99508,575000.0,9.0,4.0,148.0,3872.0,0.2571,acres,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,EXP - Precision Home Group,,,0
